Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
137.0,24.535688,160.0,103.0,137.0,150.11111,7.884976,164.0,131.0,150.11111111111111,39.28968811035156,154621,12.23593521118164,,37
154.0,8.524474,166.0,147.0,154.0,151.62962,7.746675,168.0,140.0,151.62962962962962,38.45355224609375,158715,12.538825035095215,,38
161.0,2.828427,163.0,157.0,161.0,152.74074,8.971529,182.0,139.0,152.74074074074073,39.569236755371094,162839,12.843899965286255,,39
162.66667,6.798692,172.0,156.0,162.66666666666666,155.65384,28.36702,179.0,19.0,155.65384615384616,42.44357681274414,166886,13.193509101867676,,40
159.66667,4.4969125,165.0,154.0,159.66666666666666,162.24,12.725659,181.0,125.0,162.24,42.402374267578125,170942,13.500181198120117,,41
168.33333,7.8457346,177.0,158.0,168.33333333333334,164.36,8.767576,185.0,149.0,164.36,42.951210021972656,175051,13.805346012115479,,42
154.0,1.4142135,156.0,153.0,154.0,167.25,10.284495,184.0,148.0,167.25,44.40571975708008,179065,14.102004766464233,,43
169.0,6.4807405,178.0,163.0,169.0,168.25,7.9228044,189.0,155.0,168.25,44.92160415649414,183103,14.403501033782959,,44
194.66667,4.9888763,200.0,188.0,194.66666666666666,174.91304,15.625823,200.0,130.0,174.91304347826087,47.18728256225586,187126,14.723528146743774,,45
200.0,0.0,200.0,200.0,200.0,195.57143,6.4922767,200.0,182.0,195.57142857142858,52.43307113647461,191233,15.022043943405151,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,54.02280807495117,195233,15.311825037002563,,47
200.0,0.0,200.0,200.0,200.0,199.90475,0.42591769,200.0,198.0,199.9047619047619,54.483436584472656,199431,15.615538120269775,,48
200.0,0.0,200.0,200.0,200.0,199.38095,2.7684653,200.0,187.0,199.38095238095238,55.00143814086914,203618,15.931611061096191,,49
200.0,0.0,200.0,200.0,200.0,198.71428,4.7523713,200.0,178.0,198.71428571428572,54.31550979614258,207791,16.246366024017334,,50
200.0,0.0,200.0,200.0,200.0,199.90475,0.42591769,200.0,198.0,199.9047619047619,54.42673110961914,211989,16.56594705581665,,51
200.0,0.0,200.0,200.0,200.0,199.38095,2.192546,200.0,190.0,199.38095238095238,54.04646682739258,216176,16.88740301132202,,52
192.66667,5.436502,200.0,187.0,192.66666666666666,197.95238,5.4987116,200.0,175.0,197.95238095238096,53.36642837524414,220333,17.264970064163208,,53
191.0,10.677078,200.0,176.0,191.0,195.57143,8.278322,200.0,167.0,195.57142857142858,52.16877746582031,224440,17.59023094177246,,54
190.0,10.198039,200.0,176.0,190.0,193.57143,7.4996595,200.0,177.0,193.57142857142858,51.712013244628906,228505,17.908068895339966,,55
183.0,8.524474,195.0,176.0,183.0,185.54546,10.499902,200.0,163.0,185.54545454545453,47.98868942260742,232587,18.294283866882324,,56
170.0,15.748015,184.0,148.0,170.0,181.82608,14.583052,200.0,155.0,181.82608695652175,46.51649856567383,236769,18.795171976089478,,57
184.0,19.200695,200.0,157.0,184.0,172.0,17.955965,200.0,142.0,172.0,44.7780647277832,240897,19.284181118011475,,58
175.66667,15.062832,196.0,160.0,175.66666666666666,166.6,15.317964,200.0,135.0,166.6,40.757896423339844,245062,19.63243007659912,,59
175.66667,5.436502,183.0,170.0,175.66666666666666,167.25,18.014462,198.0,144.0,167.25,40.937835693359375,249076,19.96724224090576,,60
153.0,17.048948,167.0,129.0,153.0,165.72,16.454836,200.0,139.0,165.72,39.376983642578125,253219,20.293675899505615,,61
144.0,16.753109,165.0,124.0,144.0,167.08333,15.324045,200.0,134.0,167.08333333333334,39.71834182739258,257229,20.653492212295532,,62
155.0,13.490738,172.0,139.0,155.0,160.12,16.378815,199.0,133.0,160.12,37.593013763427734,261232,20.992992877960205,,63
172.0,19.304577,194.0,147.0,172.0,163.56,19.473223,200.0,137.0,163.56,36.978607177734375,265321,21.398436069488525,,64
190.33333,13.670732,200.0,171.0,190.33333333333334,164.48,17.591179,200.0,133.0,164.48,37.94953155517578,269433,21.74686598777771,,65
168.0,21.740898,193.0,140.0,168.0,162.08,20.688007,200.0,131.0,162.08,35.94635772705078,273485,22.089098930358887,,66
185.66667,16.213848,200.0,163.0,185.66666666666666,174.30435,22.880474,200.0,129.0,174.30434782608697,37.54764938354492,277494,22.42865490913391,,67
200.0,0.0,200.0,200.0,200.0,182.45454,17.068651,200.0,147.0,182.45454545454547,39.110103607177734,281508,22.768993854522705,,68
162.66667,26.512053,200.0,141.0,162.66666666666666,180.04347,21.6041,200.0,135.0,180.04347826086956,37.10202407836914,285649,23.097872972488403,,69
196.0,5.656854,200.0,188.0,196.0,177.34782,20.940098,200.0,138.0,177.34782608695653,36.717491149902344,289728,23.411647081375122,,70
181.33333,7.7172246,192.0,174.0,181.33333333333334,175.0,24.133684,200.0,136.0,175.0,35.7420768737793,293753,23.72201418876648,,71
182.0,24.055492,200.0,148.0,182.0,177.04347,24.87268,200.0,128.0,177.04347826086956,35.49349594116211,297825,24.030213117599487,,72
167.66667,22.866762,200.0,151.0,167.66666666666666,177.60869,21.731043,200.0,141.0,177.6086956521739,34.77839660644531,301910,24.335806131362915,,73
200.0,0.0,200.0,200.0,200.0,178.30435,21.630163,200.0,136.0,178.30434782608697,33.089168548583984,306011,24.656224966049194,,74
178.0,26.981476,200.0,140.0,178.0,170.70833,23.258474,200.0,126.0,170.70833333333334,32.4940071105957,310108,24.98470687866211,,75
165.33333,24.850664,200.0,143.0,165.33333333333334,178.04347,23.423283,200.0,138.0,178.04347826086956,33.05107498168945,314203,25.574559211730957,,76
167.0,17.454702,191.0,150.0,167.0,178.60869,23.514544,200.0,130.0,178.6086956521739,32.57069778442383,318311,25.89730405807495,,77
181.66667,16.499159,200.0,160.0,181.66666666666666,172.33333,21.15551,200.0,135.0,172.33333333333334,28.81424903869629,322447,26.219709157943726,,78
142.0,11.7756815,158.0,130.0,142.0,170.875,22.428242,200.0,131.0,170.875,30.257369995117188,326548,26.534119129180908,,79
163.33333,26.0427,200.0,142.0,163.33333333333334,177.30435,21.187435,200.0,137.0,177.30434782608697,30.510290145874023,330626,26.896315097808838,,80
183.66667,23.098822,200.0,151.0,183.66666666666666,185.36363,20.395063,200.0,148.0,185.36363636363637,31.115758895874023,334704,27.227530241012573,,81
178.0,17.568913,200.0,157.0,178.0,178.26086,23.025915,200.0,127.0,178.2608695652174,29.8697566986084,338804,27.545287132263184,,82
200.0,0.0,200.0,200.0,200.0,187.40909,17.978926,200.0,145.0,187.4090909090909,30.314998626708984,342927,27.977827072143555,,83
200.0,0.0,200.0,200.0,200.0,192.28572,14.316633,200.0,156.0,192.28571428571428,30.91156768798828,346965,28.55958104133606,,84
200.0,0.0,200.0,200.0,200.0,195.28572,12.05994,200.0,154.0,195.28571428571428,31.590585708618164,351066,28.874445915222168,,85
200.0,0.0,200.0,200.0,200.0,199.90475,0.42591769,200.0,198.0,199.9047619047619,30.633914947509766,355264,29.190153121948242,,86
192.66667,8.339998,200.0,181.0,192.66666666666666,198.4762,6.5945067,200.0,169.0,198.47619047619048,31.97926902770996,359432,29.524399042129517,,87
192.33333,6.5489607,200.0,184.0,192.33333333333334,197.85715,5.2850704,200.0,183.0,197.85714285714286,28.178848266601562,363587,29.843642950057983,,88
200.0,0.0,200.0,200.0,200.0,194.80952,8.753879,200.0,167.0,194.8095238095238,30.05416488647461,367678,30.20644497871399,,89
200.0,0.0,200.0,200.0,200.0,195.28572,8.519686,200.0,172.0,195.28571428571428,29.613370895385742,371779,30.512003898620605,,90
200.0,0.0,200.0,200.0,200.0,198.80952,4.338302,200.0,180.0,198.8095238095238,31.29161834716797,375954,31.170695066452026,,91
197.0,2.1602468,200.0,195.0,197.0,196.38095,7.3320966,200.0,177.0,196.38095238095238,28.594158172607422,380078,32.06371188163757,,92
194.66667,4.4969125,200.0,189.0,194.66666666666666,194.2381,11.237288,200.0,166.0,194.23809523809524,28.436471939086914,384157,32.95886492729187,,93
197.66667,3.2998316,200.0,193.0,197.66666666666666,194.7619,9.758535,200.0,167.0,194.76190476190476,29.394468307495117,388247,33.49506187438965,,94
197.66667,3.2998316,200.0,193.0,197.66666666666666,191.66667,9.7215185,200.0,172.0,191.66666666666666,27.01217269897461,392272,33.81357002258301,,95
182.66667,12.814922,195.0,165.0,182.66666666666666,188.04546,11.291497,200.0,165.0,188.04545454545453,26.320730209350586,396409,34.13687205314636,,96
190.0,8.602325,200.0,179.0,190.0,185.40909,15.143733,200.0,158.0,185.4090909090909,26.926376342773438,400488,34.4443302154541,,97
200.0,0.0,200.0,200.0,200.0,178.95653,15.155651,200.0,155.0,178.95652173913044,25.7054500579834,404604,34.7718710899353,,98
177.0,13.589211,196.0,165.0,177.0,175.86957,16.621895,200.0,152.0,175.8695652173913,25.75748062133789,408649,35.07635807991028,,99
========================================================================================

========================================================================================
Experiment: CartPole-v0_cartpole_lb_na_sd1_20260225_144732
Logged at: 2026-02-25T14:48:06
Config: {"baseline_gradient_steps": 5, "baseline_learning_rate": 0.005, "batch_size": 4000, "discount": 1.0, "env_name": "CartPole-v0", "ep_len": null, "eval_batch_size": 400, "exp_name": "cartpole_lb_na", "gae_lambda": null, "layer_size": 64, "learning_rate": 0.005, "n_iter": 100, "n_layers": 2, "no_gpu": false, "normalize_advantages": true, "save_dir": "/Users/sreeramranga/Documents/GitHub/cs185-hw-sp26/hw2/exp/CartPole-v0_cartpole_lb_na_sd1_20260225_144732", "scalar_log_freq": 1, "seed": 1, "use_baseline": false, "use_reward_to_go": false, "video_log_freq": -1, "which_gpu": 0}
----------------------------------------------------------------------------------------
Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
27.533333,12.425065,52.0,10.0,27.533333333333335,23.255814,13.160181,80.0,8.0,23.25581395348837,-0.004031996242702007,4000,0.39632368087768555,23.255814,0
47.0,14.26729,66.0,22.0,47.0,34.31624,19.171135,130.0,8.0,34.31623931623932,-0.009332086890935898,8015,1.105970859527588,,1
49.22222,13.894666,68.0,28.0,49.22222222222222,44.406593,23.877424,116.0,9.0,44.40659340659341,-0.009250493720173836,12056,1.4062728881835938,,2
61.0,25.094109,92.0,22.0,61.0,50.987343,24.754742,131.0,15.0,50.9873417721519,-0.005905265919864178,16084,1.7545106410980225,,3
52.0,13.379088,72.0,27.0,52.0,59.25,25.413853,151.0,15.0,59.25,-0.011787846684455872,20113,2.076504707336426,,4
80.0,31.64385,125.0,46.0,80.0,60.47761,23.313156,131.0,22.0,60.47761194029851,-0.009428436867892742,24165,2.3889968395233154,,5
105.25,25.410381,144.0,76.0,105.25,75.333336,30.137955,148.0,28.0,75.33333333333333,-0.001902520190924406,28233,2.690717935562134,,6
135.33333,18.116903,160.0,117.0,135.33333333333334,77.0566,27.038347,161.0,18.0,77.05660377358491,-0.009893828071653843,32317,3.009021759033203,,7
93.0,23.59661,132.0,66.0,93.0,85.893616,33.028828,186.0,29.0,85.8936170212766,-0.005428697913885117,36354,3.4676196575164795,,8
100.75,39.48655,169.0,75.0,100.75,108.86487,42.653324,200.0,50.0,108.86486486486487,-0.0035984828136861324,40382,3.7824959754943848,,9
200.0,0.0,200.0,200.0,200.0,122.51515,42.670776,200.0,59.0,122.51515151515152,-0.004280861467123032,44425,4.178880929946899,,10
185.66667,11.440669,200.0,172.0,185.66666666666666,130.12903,40.963985,200.0,67.0,130.1290322580645,0.0011070328764617443,48459,4.503526926040649,,11
153.66667,32.765156,200.0,130.0,153.66666666666666,176.91304,32.728016,200.0,88.0,176.91304347826087,-0.01059003360569477,52528,4.8059728145599365,,12
200.0,0.0,200.0,200.0,200.0,189.81818,21.933033,200.0,113.0,189.8181818181818,-0.01441686786711216,56704,5.113587856292725,,13
179.33333,29.22708,200.0,138.0,179.33333333333334,188.81818,21.079151,200.0,138.0,188.8181818181818,0.004927055910229683,60858,5.427196741104126,,14
200.0,0.0,200.0,200.0,200.0,192.0,19.605637,200.0,142.0,192.0,-0.003194511868059635,64890,5.721753835678101,,15
200.0,0.0,200.0,200.0,200.0,198.66667,5.962848,200.0,172.0,198.66666666666666,-0.008438587188720703,69062,6.024688720703125,,16
200.0,0.0,200.0,200.0,200.0,199.7619,1.0647942,200.0,195.0,199.76190476190476,-0.0069457776844501495,73257,6.326143980026245,,17
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,77257,6.620243787765503,,18
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,81257,7.074352741241455,,19
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,85257,7.5646326541900635,,20
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,89257,7.860620021820068,,21
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,93257,8.159411907196045,,22
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,97257,8.465928792953491,,23
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,101257,8.76035189628601,,24
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,105257,9.052419662475586,,25
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,109257,9.34403681755066,,26
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,113257,9.640868663787842,,27
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,117257,9.93340277671814,,28
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,121257,10.227060794830322,,29
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,125257,10.521766901016235,,30
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,129257,10.814398765563965,,31
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,133257,11.112852811813354,,32
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,137257,11.407017946243286,,33
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,141257,11.699187755584717,,34
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,145257,11.991882801055908,,35
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,149257,12.29378890991211,,36
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,153257,12.609306812286377,,37
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,157257,12.902382850646973,,38
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,161257,13.194905757904053,,39
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,165257,13.486461877822876,,40
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,169257,13.779753923416138,,41
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,173257,14.08554482460022,,42
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,177257,14.379719734191895,,43
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,181257,14.678943872451782,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,185257,15.000732898712158,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,189257,15.293762683868408,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,193257,15.588344812393188,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,197257,15.900123834609985,,48
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,201257,16.321829795837402,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,205257,16.629450798034668,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,209257,16.92264699935913,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,213257,17.21260166168213,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,217257,17.504897832870483,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,221257,17.923192024230957,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,225257,18.25498390197754,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,229257,18.588598012924194,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,233257,18.888303756713867,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,237257,19.183671951293945,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,241257,19.475976943969727,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,245257,19.76729393005371,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,249257,20.058187007904053,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,253257,20.345853805541992,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,257257,20.634050607681274,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,261257,20.927298069000244,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,265257,21.22476887702942,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,269257,21.525075912475586,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,273257,21.815809965133667,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,277257,22.111732959747314,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,281257,22.40731692314148,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,285257,22.717930793762207,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,289257,23.0626859664917,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,293257,23.359822750091553,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,297257,23.655866861343384,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,301257,23.949452877044678,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,305257,24.243919849395752,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,309257,24.59300684928894,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,313257,24.919925928115845,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,317257,25.221816062927246,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,321257,25.521782875061035,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,325257,25.81137466430664,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,329257,26.202951908111572,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,333257,26.506826877593994,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,337257,26.804520845413208,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,341257,27.100031852722168,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,345257,27.394505977630615,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,349257,27.694318771362305,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,353257,27.9910147190094,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,357257,28.287027835845947,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,361257,28.622918844223022,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,365257,28.913496732711792,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,369257,29.20202088356018,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,373257,29.496909618377686,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,377257,29.787067890167236,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,381257,30.078577756881714,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,385257,30.367917776107788,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,389257,30.65734601020813,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,393257,30.945841789245605,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,397257,31.236848831176758,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,401257,31.526590824127197,,99
========================================================================================

========================================================================================
Experiment: CartPole-v0_cartpole_lb_rtg_na_sd1_20260225_144830
Logged at: 2026-02-25T14:49:05
Config: {"baseline_gradient_steps": 5, "baseline_learning_rate": 0.005, "batch_size": 4000, "discount": 1.0, "env_name": "CartPole-v0", "ep_len": null, "eval_batch_size": 400, "exp_name": "cartpole_lb_rtg_na", "gae_lambda": null, "layer_size": 64, "learning_rate": 0.005, "n_iter": 100, "n_layers": 2, "no_gpu": false, "normalize_advantages": true, "save_dir": "/Users/sreeramranga/Documents/GitHub/cs185-hw-sp26/hw2/exp/CartPole-v0_cartpole_lb_rtg_na_sd1_20260225_144830", "scalar_log_freq": 1, "seed": 1, "use_baseline": false, "use_reward_to_go": true, "video_log_freq": -1, "which_gpu": 0}
----------------------------------------------------------------------------------------
Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
26.933332,15.119376,58.0,11.0,26.933333333333334,25.086956,15.625823,103.0,9.0,25.08695652173913,-0.005564356688410044,4039,0.3676290512084961,25.086956,0
36.909092,10.569721,54.0,19.0,36.90909090909091,32.258064,20.071192,114.0,11.0,32.25806451612903,-0.005877834744751453,8039,0.9331719875335693,,1
92.0,43.37818,158.0,44.0,92.0,40.59596,20.45242,99.0,12.0,40.5959595959596,-0.011050073429942131,12058,1.237468957901001,,2
51.25,18.396671,83.0,29.0,51.25,52.103897,29.872711,200.0,11.0,52.103896103896105,-0.007917140610516071,16070,1.529569149017334,,3
58.142857,26.728415,105.0,19.0,58.142857142857146,62.307693,31.055246,171.0,12.0,62.30769230769231,-0.005035616457462311,20120,1.8225650787353516,,4
74.0,30.67029,139.0,50.0,74.0,71.22807,30.506266,154.0,15.0,71.2280701754386,-0.004334494937211275,24180,2.120290994644165,,5
70.166664,22.937717,108.0,46.0,70.16666666666667,75.03704,38.034565,200.0,21.0,75.03703703703704,-0.009228655137121677,28232,2.41339111328125,,6
68.166664,20.859983,112.0,49.0,68.16666666666667,76.35185,30.363329,196.0,37.0,76.35185185185185,-0.005729281809180975,32355,2.7125020027160645,,7
89.666664,60.245792,170.0,22.0,89.66666666666667,78.43137,28.580984,159.0,39.0,78.43137254901961,-0.0005955728120170534,36355,3.050126075744629,,8
102.0,21.621748,125.0,74.0,102.0,86.95744,42.044537,200.0,28.0,86.95744680851064,0.0051488070748746395,40442,3.467039108276367,,9
146.75,37.157604,200.0,100.0,146.75,116.8,43.6059,200.0,46.0,116.8,-0.0015894339885562658,44530,3.7755770683288574,,10
171.33333,21.060759,200.0,150.0,171.33333333333334,146.57143,41.259132,200.0,53.0,146.57142857142858,-0.0028406826313585043,48634,4.080696105957031,,11
169.33333,21.822515,200.0,151.0,169.33333333333334,134.66667,42.841827,200.0,50.0,134.66666666666666,-0.0066395169124007225,52674,4.380665063858032,,12
200.0,0.0,200.0,200.0,200.0,163.64,35.33257,200.0,59.0,163.64,-0.009751610457897186,56765,4.741781949996948,,13
200.0,0.0,200.0,200.0,200.0,171.70833,25.188421,200.0,116.0,171.70833333333334,-0.0020309481769800186,60886,5.040832996368408,,14
154.33333,32.724438,200.0,125.0,154.33333333333334,178.56522,29.67626,200.0,117.0,178.56521739130434,-0.004114638548344374,64993,5.349599123001099,,15
183.66667,11.728408,200.0,173.0,183.66666666666666,182.0,30.714676,200.0,109.0,182.0,-0.008697999641299248,69179,5.855036020278931,,16
180.33333,21.139746,200.0,151.0,180.33333333333334,189.0,25.83866,200.0,109.0,189.0,-0.006750309839844704,73337,6.265262126922607,,17
200.0,0.0,200.0,200.0,200.0,178.52174,34.773643,200.0,95.0,178.52173913043478,-0.005555431358516216,77443,6.622570037841797,,18
176.0,33.941124,200.0,128.0,176.0,197.04762,9.944974,200.0,156.0,197.04761904761904,0.0016030938131734729,81581,6.971274137496948,,19
200.0,0.0,200.0,200.0,200.0,196.71428,8.275857,200.0,172.0,196.71428571428572,-0.009842349216341972,85712,7.2879979610443115,,20
194.66667,7.542472,200.0,184.0,194.66666666666666,196.04762,17.675585,200.0,117.0,196.04761904761904,-0.004730427637696266,89829,7.600707054138184,,21
200.0,0.0,200.0,200.0,200.0,199.5238,2.1295884,200.0,190.0,199.52380952380952,-0.0068562994711101055,94019,7.90592098236084,,22
200.0,0.0,200.0,200.0,200.0,195.5238,20.018131,200.0,106.0,195.52380952380952,-0.0028591810259968042,98125,8.20556902885437,,23
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0027221040800213814,102125,8.493420124053955,,24
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.003015817143023014,106125,8.783365249633789,,25
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.017253441736102104,110125,9.086560010910034,,26
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.006051241885870695,114125,9.391547203063965,,27
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.004520275164395571,118125,9.701739072799683,,28
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005401141941547394,122125,9.990324974060059,,29
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0013255687663331628,126125,10.278617143630981,,30
